,jup_cat_no,year,band_A_App,band_B_App,band_C_App,band_D_App,band_E_App,band_Total_App,band_A_Offer,band_B_Offer,band_C_Offer,band_D_Offer,band_E_Offer,band_Total_Offer,college,fee,website,funding,program_name,duration,interview_flag,first_year_intake,program_short_name,English Language mean,English Language std,English Language min,English Language 25%,English Language 50%,English Language 75%,English Language max,Chinese Language mean,Chinese Language std,Chinese Language min,Chinese Language 25%,Chinese Language 50%,Chinese Language 75%,Chinese Language max,Mathematics (Core) mean,Mathematics (Core) std,Mathematics (Core) min,Mathematics (Core) 25%,Mathematics (Core) 50%,Mathematics (Core) 75%,Mathematics (Core) max,Liberal Studies mean,Liberal Studies std,Liberal Studies min,Liberal Studies 25%,Liberal Studies 50%,Liberal Studies 75%,Liberal Studies max,Best 5 mean,Best 5 std,Best 5 min,Best 5 25%,Best 5 50%,Best 5 75%,Best 5 max
1085,JS3533,2016,434,710,1029,1300,974,4447,18,2,1,1,0,22,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3533, UGC-funded,全球供應鏈管理(榮譽)工商管理學士學位 ,4, May require interview and/or test,25,BBA (Hons) in Global Supply Chain Management,4,0.816496581,3,3.75,4,4.25,5,3.75,0.957427108,3,3,3.5,4.25,5,4.25,0.5,4,4,4,4.25,5,4.5,1,4,4,4,4.5,6,21.5,0.577350269,21,21,21.5,22,22
1086,JS3533,2015,460,772,1243,1688,1303,5466,21,5,1,0,0,27,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3533, UGC-funded,全球供應鏈管理(榮譽)工商管理學士學位 ,4, May require interview and/or test,25,BBA (Hons) in Global Supply Chain Management,3.333333333,0.577350269,3,3,3,3.5,4,4,0,4,4,4,4,4,4.666666667,1.154700538,4,4,4,5,6,4.666666667,1.154700538,4,4,4,5,6,22.33333333,1.527525232,21,21.5,22,23,24
1087,JS3533,2014,598,1134,1677,2097,1493,6999,20,4,0,0,0,24,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3533, UGC-funded,全球供應鏈管理(榮譽)工商管理學士學位 ,4, May require interview and/or test,25,BBA (Hons) in Global Supply Chain Management,4,0.816496581,3,3.5,4,4.5,5,4.285714286,0.487950036,4,4,4,4.5,5,4.285714286,0.487950036,4,4,4,4.5,5,4.142857143,0.690065559,3,4,4,4.5,5,22.14285714,1.069044968,21,21,23,23,23
1088,JS3533,2013,363,660,1334,2092,1383,5832,8,10,5,4,0,27,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3533, UGC-funded,全球供應鏈管理(榮譽)工商管理學士學位 ,4, May require interview and/or test,25,BBA (Hons) in Global Supply Chain Management,3.666666667,0.516397779,3,3.25,4,4,4,4.333333333,0.516397779,4,4,4,4.75,5,4.333333333,0.516397779,4,4,4,4.75,5,4.5,0.547722558,4,4,4.5,5,5,22.66666667,1.366260102,21,22,22.5,23,25
1089,JS3533,2012,180,333,760,1459,1292,4024,9,8,5,3,1,26,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3533, UGC-funded,全球供應鏈管理(榮譽)工商管理學士學位 ,4, May require interview and/or test,25,BBA (Hons) in Global Supply Chain Management,4,0,4,4,4,4,4,4.5,0.707106781,4,4.25,4.5,4.75,5,3.5,0.707106781,3,3.25,3.5,3.75,4,5,1.414213562,4,4.5,5,5.5,6,22.5,2.121320344,21,21.75,22.5,23.25,24
1090,JS3519,2017,599,700,818,903,616,3636,15,4,0,0,0,19,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,4,0,4,4,4,4,4,4,1.414213562,3,3.5,4,4.5,5,4,0,4,4,4,4,4,3.5,0.707106781,3,3.25,3.5,3.75,4,20.5,0.707106781,20,20.25,20.5,20.75,21
1091,JS3519,2016,607,609,841,943,656,3656,12,3,2,1,0,18,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,4.5,0.707106781,4,4.25,4.5,4.75,5,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,22,1.414213562,21,21.5,22,22.5,23
1092,JS3519,2015,717,699,1023,1209,864,4512,16,3,0,1,0,20,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,3.8,0.447213595,3,4,4,4,4,3.6,0.547722558,3,3,4,4,4,4.4,0.547722558,4,4,4,5,5,4.2,0.447213595,4,4,4,4,5,21.8,1.095445115,21,21,21,23,23
1093,JS3519,2014,774,751,1056,1305,887,4773,16,3,1,0,0,20,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,3.75,0.5,3,3.75,4,4,4,3.75,0.5,3,3.75,4,4,4,4.5,1,4,4,4,4.5,6,3.75,0.957427108,3,3,3.5,4.25,5,21.75,0.957427108,21,21,21.5,22.25,23
1094,JS3519,2013,836,752,1158,1401,1029,5176,11,5,1,3,0,20,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,4,0.534522484,3,4,4,4,5,3.625,1.060660172,3,3,3,4,6,4.25,0.46291005,4,4,4,4.25,5,3.5,0.534522484,3,3,3.5,4,4,20.75,1.164964745,19,20,21,21,23
1095,JS3519,2012,796,718,1038,1371,990,4913,18,4,1,2,0,25,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3519, UGC-funded,互聯網及多媒體科技(榮譽)理學士學位 ,4, Yes (on a selective basis),22,BSc (Hons) in Internet & Multimedia Technologies,4,0.755928946,3,3.75,4,4.25,5,4.125,0.640869944,3,4,4,4.25,5,4.5,0.755928946,4,4,4,5,6,4,0.534522484,3,4,4,4,5,21.625,1.995530721,20,20,21.5,22,26
1096,JS3595,2017,243,413,748,1022,713,3139,18,4,0,0,1,23,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,3.714285714,0.487950036,3,3.5,4,4,4,3.857142857,1.069044968,3,3,4,4,6,4.428571429,0.534522484,4,4,4,5,5,4.285714286,0.755928946,3,4,4,5,5,21.71428571,1.112697281,21,21,21,22,24
1097,JS3595,2016,425,688,1077,1363,944,4497,19,3,1,0,0,23,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,3.5,0.547722558,3,3,3.5,4,4,4.333333333,1.032795559,3,4,4,4.75,6,4.333333333,0.516397779,4,4,4,4.75,5,4,1.549193338,3,3,3.5,4,7,22.16666667,1.169045194,21,21.25,22,22.75,24
1098,JS3595,2015,306,599,1347,1826,1271,5349,18,3,1,2,0,24,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1099,JS3595,2014,837,1306,1981,2348,1574,8046,26,1,1,0,0,28,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,3.2,0.447213595,3,3,3,3,4,4.4,0.547722558,4,4,4,5,5,4.8,0.447213595,4,5,5,5,5,4.6,0.547722558,4,4,5,5,5,23.4,1.140175425,22,23,23,24,25
1100,JS3595,2013,445,889,1769,2451,1543,7097,12,12,3,1,0,28,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,4,0,4,4,4,4,4,3.75,0.5,3,3.75,4,4,4,4.75,0.5,4,4.75,5,5,5,4.25,1.258305739,3,3.75,4,4.5,6,22.25,0.957427108,21,21.75,22.5,23,23
1101,JS3595,2012,180,410,1035,1714,1350,4689,10,7,5,3,4,29,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3595, UGC-funded,金融服務(榮譽)工商管理學士學位 ,4, May require interview and/or test,26,BBA (Hons) in Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,JS3703,2017,562,778,950,895,591,3776,20,3,1,1,1,26,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,3,0,3,3,3,3,3,3,0,3,3,3,3,3,4.666666667,1.154700538,4,4,4,5,6,3.333333333,1.527525232,2,2.5,3,4,5,20.33333333,0.577350269,20,20,20,20.5,21
1103,JS3703,2016,547,721,934,1008,645,3855,19,5,1,0,0,25,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1104,JS3703,2015,630,814,1003,1192,820,4459,24,5,0,0,0,29,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,3.571428571,0.786795792,3,3,3,4,5,3.285714286,0.487950036,3,3,3,3.5,4,4.857142857,0.690065559,4,4.5,5,5,6,3.142857143,0.690065559,2,3,3,3.5,4,21.71428571,0.755928946,21,21,22,22,23
1105,JS3703,2014,925,987,1215,1411,970,5508,27,2,0,0,0,29,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,3.5,0.577350269,3,3,3.5,4,4,3.5,0.577350269,3,3,3.5,4,4,4.25,0.5,4,4,4,4.25,5,3.5,0.577350269,3,3,3.5,4,4,21.75,0.957427108,21,21,21.5,22.25,23
1106,JS3703,2013,768,853,1337,1692,1108,5758,16,8,2,3,0,29,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,3.25,0.5,3,3,3,3.25,4,3.5,0.577350269,3,3,3.5,4,4,5,0,5,5,5,5,5,4.25,1.5,3,3,4,5.25,6,22.25,2.061552813,20,20.75,22.5,24,24
1107,JS3703,2012,495,630,1058,1248,878,4309,19,5,3,3,0,30,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3703, UGC-funded,電子及資訊工程學(榮譽)工學士學位 ,4, Yes (on a selective basis),31,BEng (Hons) in Electronic & Information Engineering,3,0,3,3,3,3,3,3.6,0.894427191,3,3,3,4,5,4.4,0.547722558,4,4,4,5,5,3.6,0.547722558,3,3,4,4,4,20.8,2.049390153,19,19,21,21,24
1108,JS3674,2017,386,561,995,1359,1052,4353,22,4,1,0,0,27,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,3.333333333,0.577350269,3,3,3,3.5,4,3.333333333,0.577350269,3,3,3,3.5,4,4.333333333,0.577350269,4,4,4,4.5,5,4,0,4,4,4,4,4,21.33333333,0.577350269,21,21,21,21.5,22
1109,JS3674,2016,648,914,1435,1860,1411,6268,20,2,1,0,0,23,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,3.5,0.547722558,3,3,3.5,4,4,3.666666667,1.211060142,3,3,3,3.75,6,4.333333333,1.211060142,3,3.25,4.5,5,6,4.666666667,1.032795559,3,4.25,5,5,6,22.66666667,1.751190072,21,22,22,22.75,26
1110,JS3674,2015,749,1096,2077,2754,2121,8797,24,3,0,0,0,27,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,4,0.755928946,3,3.75,4,4.25,5,4.125,0.353553391,4,4,4,4,5,4.5,0.755928946,4,4,4,5,6,4.25,0.46291005,4,4,4,4.25,5,21.5,0.755928946,21,21,21,22,23
1111,JS3674,2014,917,1428,2326,3046,2237,9954,18,5,1,0,0,24,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,4,0.632455532,3,4,4,4,5,3.666666667,0.516397779,3,3.25,4,4,4,4.5,0.547722558,4,4,4.5,5,5,4.5,0.836660027,4,4,4,4.75,6,21.83333333,0.752772653,21,21.25,22,22,23
1112,JS3674,2013,563,882,1969,2879,2239,8532,13,6,3,5,1,28,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,4,0.816496581,3,3.75,4,4.25,5,4.5,0.577350269,4,4,4.5,5,5,4.25,0.5,4,4,4,4.25,5,4.25,0.5,4,4,4,4.25,5,22.5,1.290994449,21,21.75,22.5,23.25,24
1113,JS3674,2012,310,565,1399,2488,2327,7089,19,4,2,2,2,29,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3674, UGC-funded,國際航運及物流管理(榮譽)工商管理學士學位 ,4, Yes (on a selective basis),26,BBA (Hons) in International Shipping & Transport Logistics,3.75,0.5,3,3.75,4,4,4,3.75,0.5,3,3.75,4,4,4,4.25,0.5,4,4,4,4.25,5,4,0.816496581,3,3.75,4,4.25,5,21,1.414213562,20,20,20.5,21.5,23
1114,JS3662,2017,822,683,1147,1665,1338,5655,38,0,0,0,0,38,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,3.9,0.316227766,3,4,4,4,4,4.4,0.699205899,3,4,4.5,5,5,4.3,0.674948558,3,4,4,5,5,4.7,0.823272602,4,4,4.5,5,6,23.3,0.823272602,22,23,23,23.75,25
1115,JS3662,2016,1033,794,1419,1958,1574,6778,32,0,0,0,0,32,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,4,0.816496581,3,3.75,4,4.25,5,5,1.154700538,4,4,5,6,6,4,0.816496581,3,3.75,4,4.25,5,5.25,1.258305739,4,4.75,5,5.5,7,23.75,0.957427108,23,23,23.5,24.25,25
1116,JS3662,2015,1885,1480,2479,3317,2492,11653,26,0,0,0,0,26,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,4.5,1.290994449,3,3.75,4.5,5.25,6,4.25,0.5,4,4,4,4.25,5,4,0,4,4,4,4,4,6,1.414213562,4,5.5,6.5,7,7,23.75,0.5,23,23.75,24,24,24
1117,JS3662,2014,1059,1061,2107,2937,2469,9633,26,0,0,0,0,26,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,4.25,0.957427108,3,3.75,4.5,5,5,4.5,1.290994449,3,3.75,4.5,5.25,6,4.25,0.5,4,4,4,4.25,5,4.5,0.577350269,4,4,4.5,5,5,22.5,0.577350269,22,22,22.5,23,23
1118,JS3662,2013,1240,1285,2382,3344,2655,10906,26,0,0,0,0,26,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,4.4,0.547722558,4,4,4,5,5,4.4,0.547722558,4,4,4,5,5,5,0.707106781,4,5,5,5,6,4,0,4,4,4,4,4,23,0,23,23,23,23,23
1119,JS3662,2012,868,1002,2261,3509,2834,10474,31,0,0,0,0,31,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3662, UGC-funded,社會工作(榮譽)文學士學位 ,4, Yes (on a selective basis),36,BA (Hons) in Social Work,4,1,3,3,4,5,5,4.4,0.894427191,4,4,4,4,6,4,0,4,4,4,4,4,4.2,0.447213595,4,4,4,4,5,22,0.707106781,21,22,22,22,23
1120,JS3650,2017,234,237,362,543,601,1977,40,2,0,0,0,42,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,4.5625,0.727438428,4,4,4,5,6,4.1875,0.655108134,3,4,4,5,5,5.5625,0.62915287,4,5,6,6,6,4.5,0.730296743,4,4,4,5,6,27,1.211060142,25,26,27,28,29
1121,JS3650,2016,272,204,422,583,598,2079,40,1,0,0,0,41,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,4.583333333,0.792961461,4,4,4,5,6,4.333333333,0.887625365,3,4,4,5,6,5.75,0.621581561,5,5,6,6,7,4.333333333,0.492365964,4,4,4,5,5,27.33333333,0.984731928,26,26.75,27.5,28,29
1122,JS3650,2015,224,236,469,776,749,2454,33,0,0,0,0,33,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,5,1.154700538,4,4,5,5.5,7,4.285714286,1.112697281,3,3.5,4,5,6,5.857142857,0.899735411,5,5,6,6.5,7,4.428571429,0.534522484,4,4,4,5,5,28.28571429,1.889822365,26,27.5,28,28.5,32
1123,JS3650,2014,414,417,732,1143,1115,3821,31,0,0,0,0,31,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,4.5,0.547722558,4,4,4.5,5,5,4.333333333,0.816496581,3,4,4.5,5,5,6.166666667,0.752772653,5,6,6,6.75,7,4.333333333,1.032795559,3,4,4,4.75,6,28,1.673320053,27,27,27,28.5,31
1124,JS3650,2013,341,410,874,1351,1208,4184,30,1,0,0,0,31,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,4.4,0.843274043,3,4,4,5,6,4.1,0.737864787,3,4,4,4.75,5,5.5,0.971825316,4,5,6,6,7,4.5,0.849836586,3,4,4.5,5,6,26.5,1.58113883,24,25.25,26.5,27.75,29
1125,JS3650,2012,236,329,797,1405,1353,4120,33,2,0,0,0,35,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3650, UGC-funded,眼科視光學(榮譽)理學士學位 ,5, No,40,BSc (Hons) in Optometry,4.181818182,0.873862898,3,4,4,4.5,6,4.090909091,0.70064905,3,4,4,4.5,5,5.181818182,1.167748416,4,4,5,6,7,4.272727273,0.904534034,3,4,4,5,6,25.81818182,2.891995222,23,23.5,26,27,32
1126,JS3648,2017,1452,1043,1391,1446,980,6312,157,0,1,0,0,158,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.5,0.707106781,3,4,4.5,5,6,4.470588235,0.825182959,3,4,4,5,7,4.823529412,0.796605991,3,4,5,5,6,4.676470588,0.767545803,4,4,5,5,7,24.76470588,1.074746581,23,24,25,26,27
1127,JS3648,2016,1691,1236,1526,1500,1183,7136,157,0,0,0,1,158,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.395348837,0.622572806,3,4,4,5,6,4.465116279,0.701998413,3,4,4,5,6,4.976744186,0.771157821,4,4,5,6,6,4.279069767,0.701209207,3,4,4,4.5,7,24.13953488,0.940653151,22,23.5,24,25,26
1128,JS3648,2015,2008,1459,1919,2161,1540,9087,146,1,3,0,0,150,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.302325581,0.741134385,3,4,4,5,6,4.534883721,0.826606292,3,4,4,5,6,4.488372093,0.909528738,2,4,4,5,6,4.604651163,1.157574124,3,4,5,5,7,24.3255814,1.614236223,22,23,24,25,30
1129,JS3648,2014,2339,1489,2124,2372,1775,10099,154,0,0,1,1,156,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.371428571,0.731063459,3,4,4,5,6,4.485714286,0.853071563,3,4,4,5,7,4.8,0.933053179,4,4,5,5,7,4.542857143,0.741336517,4,4,4,5,7,23.85714286,1.497897686,22,23,23,24,29
1130,JS3648,2013,2549,1603,2182,2527,1888,10749,154,1,0,1,0,156,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.272727273,0.83937206,3,4,4,5,7,4.727272727,0.761278828,3,4,5,5,6,4.636363636,0.65279121,4,4,5,5,6,4.454545455,0.904534034,3,4,4,5,7,24.12121212,1.45253175,22,23,24,25,29
1131,JS3648,2012,2138,1371,2207,2825,2124,10665,168,5,0,0,0,173,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3648, UGC-funded,護理學(榮譽)理學士學位 ,5, No,173,BSc (Hons) in Nursing,4.159090909,0.775892039,3,4,4,5,6,4.318181818,0.770766072,3,4,4,5,7,4.522727273,0.875735873,3,4,4,5,6,4.386363636,0.894840744,3,4,4,5,7,22.70454545,1.304367359,21,22,22.5,23.25,26
1132,JS3636,2017,531,293,424,606,621,2475,128,1,0,0,0,129,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3636, UGC-funded,物理治療學(榮譽)理學士學位 ,4, Yes (on a selective basis),130,BSc (Hons) in Physiotherapy,5.151515152,0.939455032,4,4,5,6,7,4.878787879,1.053493467,3,4,5,6,7,5.939393939,0.863835703,4,5,6,7,7,5,0.968245837,3,4,5,6,7,30.48484848,1.822107504,28,29,30,32,35
1133,JS3636,2016,488,307,500,634,658,2587,121,1,0,0,0,122,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3636, UGC-funded,物理治療學(榮譽)理學士學位 ,4, Yes (on a selective basis),130,BSc (Hons) in Physiotherapy,5.333333333,0.816496581,4,5,5,6,7,4.833333333,0.985669679,3,4,5,6,7,5.952380952,0.730932614,4,6,6,6,7,5,1.035939541,3,4,5,6,7,30.23809524,1.923025104,27,29,30,32,34
1134,JS3636,2015,438,313,533,749,837,2870,89,0,1,0,0,90,The Hong Kong Polytechnic University,42100,http://www51.polyu.edu.hk/eprospectus/ug/jupas/2018/js3636, UGC-funded,物理治療學(榮譽)理學士學位 ,4, Yes (on a selective basis),130,BSc (Hons) in Physiotherapy,5.325,0.858964791,3,5,5,6,7,5.35,0.863801972,4,5,5.5,6,7,6.025,0.767530171,5,5,6,7,7,4.95,0.932325463,4,4,5,6,7,30.7,1.800284878,27,29.75,31,31.25,34
